Unnamed: 0,LISTA DE PREÇOS - REF: 01/23,Unnamed: 1,Unnamed: 2
Linha:,GAXETA E RASPADOR
Código,Descrição UN,Preço Unitário R$% IPI,
D-2625,RASPADOR2.5/8 X3.1/8 X  1/4 ,"8,064 ",
D-2750,RASPADOR  2.3/4 X 3.1/4 X 1/4 ,"8,368 ",
D-2875,RASPADOR  2.7/8 X 3.3/8 X 1/4 ,"8,772 ",
D-3000,RASPADOR  3 X 3.1/2 X 1/4 ,"9,077 ",
D-3125,RASPADOR  3.1/8 X 3.5/8 X 1/4 ,"9,377 ",
D-3250,RASPADOR  3.1/4 X 3.3/4 X 1/4 ,"9,682 ",
D-3375,RASPADOR  3.3/8 X 3.7/8 X 1/4 ,"10,087 ",
D-3500,RASPADOR  3.1/2 X 4  X 1/4 ,"10,585 ",
D-3625,RASPADOR  3.5/8 X 4.1/8 X 1/4 ,"10,834 ",
D-3750,RASPADOR  3.3/4 X 4.1/4 X 1/4 ,"11,095 ",
D-3875,RASPADOR  3.7/8 X 4.3/8 X 1/4 ,"11,597 ",
D-4000,RASPADOR4 X 4.1/2 X 1/4 ,"12,609 ",
D-4125,RASPADOR  4.1/8 X 4.5/8 X 1/4 ,"13,109 ",
D-4250,RASPADOR  4.1/4 X 4.3/4 X 1/4 ,"13,607 ",
D-4375,RASPADOR  4.3/8 X 4.7/8 X 1/4 ,"14,114 ",
D-4500,RASPADOR  4.1/2 X 5.1/4 X 3/8 ,"32,771 ",
D-4625,RASPADOR  4.5/8 X 5.3/8 X 3/8 ,"33,774 ",
Linha:,GAXETA E RASPADOR
Código,Descrição UN,Preço Unitário R$% IPI,
D-4750,RASPADOR  4.3/4 X 5.1/2 X 3/8 ,"35,292 ",
D-4875,RASPADOR  4.7/8 X 5.5/8 X 3/8 ,"37,808 ",
D-5000,RASPADOR  5 X 5.3/4 X 3/8 ,"39,322 ",
D-5125,RASPADOR  5.1/8 X 5.7/8 X 3/8 ,"40,327 ",
D-5250,RASPADOR  5.1/4 X 6 X 3/8 ,"42,856 ",
D-5375,RASPADOR  5.3/8 X 6.1/8 X 3/8 ,"45,373 ",
D-5500,RASPADOR  5.1/2 X 6.1/4 X 3/8 ,"48,461 ",
D-5625,RASPADOR  5.5/8 X 6.3/8 X 3/8 ,"49,770 ",
D-5750,RASPADOR  5.3/4 X 6.1/2 X 3/8 ,"50,409 ",
D-6000,RASPADOR  6 X 6.3/4 X 3/8 ,"52,636 ",
D-6250,RASPADOR  6.1/4 X 7 X 3/8 ,"53,799 ",
D-6500,RASPADOR  6.1/2 X 7.1/4 X 3/8 ,"54,891 ",
D-6750,RASPADOR  6.3/4 X 7.1/2 X 3/8 ,"55,453 ",
D-7000,RASPADOR  7 X 7.3/4 X 3/8 ,"55,919 ",
D-7500,RASPADOR  7.1/2 X 8.1/4 X 3/8 ,"57,430 ",
D-7750,RASPADOR  7.3/4 X 8.1/2 X 3/8 ,"73,189 ",
D-8000,RASPADOR  8 X 8.3/4 X 3/8 ,"78,617 ",
D-8249,RASPADOR  8.1/4 X 9 X 1/4 ,"70,577 ",
D-8250,RASPADOR  8.1/4 X 9 X 3/8 ,"90,741 ",
D-8500,RASPADOR  8.1/2 X 9.1/4 X 3/8 ,"99,819 ",
Linha:,GAXETAS GSK
Código,Descrição UN,Preço Unitário R$% IPI,
50000,"GAXETA AG 4 100,00 X 115,00 X 10,00 - GSK ","107,328 ",
50001,"GAXETA AG 4  95,00 X 110,00 X 10,00 - GSK ","94,643 ",
50002,"GAXETA AG 4  70,00 X 85,00 X 12,00 - GSK ","65,487 ",
50003,"GAXETA AG 4  80,00 X 95,00 X 12,00 - GSK ","72,056 ",
50004,"GAXETA AG 4  85,00 X 100,00 X 10,00 - GSK ","70,309 ",
50006,"GAXETA AG 4  80,00 X 95,00 X 10,00 - GSK ","66,600 ",
50007,"GAXETA AG 4  70,00 X 83,00 X 10,00 - GSK ","64,158 ",
50008,"GAXETA AG 4  69,85 X 82,55 X 8,00 - GSK ","50,549 ",
50009,"GAXETA AG 4  63,50 X 76,20 X 10,00 - GSK ","41,685 ",
50010,"GAXETA AG 4  44,45 X 53,98 X 6,35 - GSK ","23,098 ",
50012,"GAXETA AG 4  80,00 X 93,00 X 10,00 - GSK ","66,069 ",
50013,"GAXETA AG 4  57,15 X 69,85 X 9,53 - GSK ","38,077 ",
50014,"GAXETA AG 4  38,10 X 50,80 X 9,53 - GSK ","24,145 ",
50015,"GAXETA AG 4  50,80 X 63,50 X 10,00 - GSK ","34,478 ",
50016,"GAXETA AG 4  31,75 X 44,45 X 9,53 - GSK ","28,476 ",
50017,"GAXETA AG 4  44,45 X 57,15 X 9,52 - GSK ","28,799 ",
50018,"GAXETA AG 4  50,00 X 65,00 X 10,00 - GSK ","48,420 ",
50019,"GAXETA AG 4  56,00 X 71,00 X 10,00 - GSK ","57,738 ",
50020,"GAXETA AG 4  63,50 X 76,20 X 9,53 - GSK ","41,685 ",
50021,"GAXETA AG 4  75,00 X 88,00 X 10,00 - GSK ","60,943 ",
50022,"GAXETA AG 4  45,00 X 60,00 X 10,00  - GSK ","33,044 ",
50023,"GAXETA AG 4  50,80 X 63,50 X 9,53 - GSK ","34,478 ",
50024,"GAXETA AG 4  60,00 X 73,00 X 10,00 - GSK ","39,250 ",
50025,"GAXETA AG 4  50,00 X 63,00 X 10,00 - GSK ","44,152 ",
50026,"GAXETA  AG 4  55,00 X 68,00 X 10,00 - GSK ","45,173 ",
50027,"GAXETA AG 4  41,28 X 53,98 X 9,53 - GSK ","33,021 ",
50028,"GAXETA AG 4  57,15 X 69,85 X 10,00 - GSK ","38,077 ",
50029,"GAXETA AG 4  56,00 X 66,00 X 7,30 - GSK ","32,850 ",
50030,"GAXETA AG 4  63,00 X 78,00 X 12,50 - GSK ","65,784 ",
50031,"GAXETA AG 4  69,85 X 82,55 X 9,53 - GSK ","57,738 ",
50032,"GAXETA AG 4  38,10 X 50,80 X 10,00 - GSK ","29,792 ",
50033,"GAXETA AG 4  50,00 X 60,00 X 7,30 - GSK ","30,026 ",
Linha:GAXETAS GSK,
Código,UN,Descrição,Preço Unitário R$% IPI
50034,"GAXETA AG 4  55,00 X 68,00 X 8,00 - GSK","40,023 "
50035,"GAXETA AG 4  65,00 X 78,00 X 10,00 - GSK","57,881 "
50036,"GAXETA AG 4  76,20 X 88,90 X 10,00 - GSK","60,943 "
50037,"GAXETA AG 4  55,00 X 70,00 X 11,40 - GSK","56,072 "
50038,"GAXETA AG 4  85,00 X 100,00 X 9,00 - GSK","70,309 "
50039,"GAXETA AG 4  70,00 X 85,00 X 9,00 - GSK","60,949 "
50040,"GAXETA AG 4 100,00 X 115,00 X 9,00 - GSK","106,726 "
50041,"GAXETA AG 4 110,00 X 125,00 X 9,00 - GSK","124,759 "
50043,"GAXETA AG 4  63,00 X 79,00 X 10,00 - GSK","62,651 "
50044,"GAXETA AG 4  80,00 X 95,00 X 9,00 - GSK","66,600 "
50045,"GAXETA AG 4  95,00 X 110,00 X 9,00 - GSK","86,357 "
50046,"GAXETA AG 4  75,00 X 85,00 X 6,00 - GSK","46,212 "
50047,"GAXETA  AG 4  95,00 X 115,00 X 12,00 - GSK","92,386 "
50048,"GAXETA AG 4  80,00 X 90,00 X 7,00 - GSK","46,217 "
50049,"GAXETA AG 4  90,00 X 105,00 X 9,00 - GSK","83,668 "
50050,"GAXETA AG 4  40,00 X 50,00 X 7,10 - GSK","23,098 "
50051,"GAXETA AG 4  70,00 X 85,00 X 10,50 - GSK","64,158 "
50052,"GAXETA AG 4  50,00 X 65,00 X 11,00 - GSK","46,213 "
50053,"GAXETA AG 4 45,00 X 55,00 X 7,30 - GSK","21,634 "
50054,"GAXETA AG 4  63,00 X 73,00 X 8,70 - GSK","38,751 "
50055,"GAXETA AG 4 32,00 X 40,00 X 5,70 - GSK","16,057 "
50056,"GAXETA AG 4 125,00 X 140,00 X 10,90 - GSK","139,833 "
50057,"GAXETA AG 4  60,00 X 75,00 X 11,50 - GSK","42,439 "
50058,"GAXETA AG 4  60,00 X 75,00 X 10,00 - GSK","64,384 "
50059,"GAXETA AG 4  65,00 X 80,00 X 12,00 - GSK","64,384 "
50061,"GAXETA AG 4 60,00 X 70,00 X 6,00 - GSK","33,459 "
50062,"GAXETA AG 4  90,00 X 105,00 X12,00 - GSK","87,560 "
50063,"GAXETA AG 4 35,00 X 45,00 X 7,00 - GSK","20,189 "
50064,"GAXETA AG 4 45,00 X 60,00 X 12,00  - GSK","37,996 "
50065,"GAXETA AG 4 35,00 X 45,00 X 10,00 - GSK","26,994 "
50066,"GAXETA AG 4 100,00 X 120,00 X 14,50 - GSK","121,700 "
50067,"GAXETA  AG 4  50,00 X 60,00 X 6,00 - GSK","35,727 "
50068,"GAXETA AG 4  31,75 X 41,28 X 7,94 - GSK","26,357 "
50069,"GAXETA  AG 4 105,00 X 125,00 X 12,00 - GSK","122,430 5.20"
50070,"GAXETA AG 4  82,55 X 95,25 X 9,53 - GSK","66,600 "
50071,"GAXETA AG 4 105,00 X 120,00 X 10,00 - GSK","110,505 "
50072,"GAXETA AG 4 115,00 X 130,00 X 10,00 - GSK","125,610 "
Linha:PNEUMÁTICA,
Código,UN,Descrição,Preço Unitário R$% IPI
6513,"GUARN. AMORT. RP-08  PU  28,00 X 40,00 X 3,80","5,931 "
6545,"GUARN. AMORT. RP-08  PU  16,00 X 22,00 X 2,50","3,388 "
6730,"GUARN. AMORT. RP-08  PU  16,00 X 22,00 X 7,00","3,815 "
AG 7-4065,"GAXETA PNEUM. PU  80,00 X 100,00 X 10,00","40,665 "
AG 7-4317,"GAXETA PNEUM. PU  140,00 X 160,00 X 8,25","46,584 "
AG 7-6913,"GAXETA PNEUM. PU  43,50 X 56,50 X 8,00","11,017 "
AG 7-6914,"GAXETA PNEUM. PU  37,00 X 50,00 X 5,00","9,318 "
AG 7-6915,"GAXETA  PNEUM. PU  50,00 X 67,00 X 8,40","18,811 "
AG 7-6916,"GAXETA PNEUM. PU  47,00 X 62,00 X 7,20","13,552 "
AG 7-6917,"GAXETA PNEUM. PU  47,60 X 63,50 X 8,00","16,099 "
AG 7-9793,"GAXETA  PNEUM. PU  16,00 X 22,00 X 3,00","11,017 "
AG 7-AG7092,"GAX. PNEUM. AG 7  PU  45,00 X 60,00 X 8,00","16,099 "
AG 7-AG7093,"GAXETA PNEUM. PU  40,00 X 50,00 X 4,50","9,318 "
AG24-6754,"GAXETA PNEUM.  PU  24,00 X 32,00 X 3,20","5,593 "
CWU 032-13,"GAXETA BORR. AG 6  23,20 X 32,00 X 5,50","4,810 5.20"
Linha: PNEUMÁTICA,
Código,UN,Descrição,Preço Unitário R$% IPI
CWU 032-A,"GUARN. AMORT. RP-08  BORR. 15,20 X 22,00 X 6,00","2,750 5.20"
CWU 040-13,"GAXETA BORR. AG 6  30,00 X 40,00 X 6,50","3,437 5.20"
CWU 040-A,"GUARN. AMORT. RP-08  BORR.  20,00 X 28,00 X 6,00","2,955 5.20"
CWU 050-13,"GAX. BORR. AG 6  40,00 X 50,00 X 6,50","3,437 5.20"
CWU 050-A,"GUARN. AMORT. RP-08  BORR.  28,00 X 36,00 X 6,50","3,297 5.20"
CWU 062-13,"GAXETA  PU AG 1 48,00 X 62,00 X 8,00","11,858 "
CWU 063-13,"GAXETA BORR. AG 6  52,50 X 63,00 X 6,50","5,501 5.20"
CWU 080-13,"GAXETA  BORR. AG 6  70,00 X 80,00 X 6,50","10,310 5.20"
CWU 080-A,"GUARN. AMORT. RP-08  BORR.  35,00 X 44,70 X 6,50","3,437 5.20"
CWU 100-13,"GAXETA  BORR. AG 6  84,70 X 100,00 X 10,00","25,444 5.20"
CWU 125-13,"GAXETA BORR. AG 6  110,50 X 125,0 X 10,00","29,570 5.20"
CWU 125-A,"GUARN. AMORT.RP-08 BORR.  40,30 X 50,30 X 7,00","3,780 5.20"
E4-125,"GAXETA PNEUM.  105 X 125 X 8,25","38,127 "
E4-3224,"GAXETA AG 3 SERIE MINI ISO 24,00 X 32,00 X 3,50","5,253 "
E4-4030,"GAXETA AG 3  SERIE MINI ISO  30,00 X 40,00 X 7,00","6,773 "
E4-5040,"GAXETA AG 3  SERIE MINI ISO  40,00 X 50,00 X 7,00","7,626 "
E4-6353,"GAXETA AG 3  SERIE MINI ISO  53,00 X 63,00 X 7,00","11,858 "
E4-8068,"GAXETA PNEUM.  68 X 80 X 8,5","15,256 "
E4-A088,"GAXETA PNEUM.  88 X 100 X 8,5","16,944 "
EL-0040,"RASP. KDG  PU SERIE MINI ISO  4,00 X 8.20 X 3,00","3,388 "
EL-0058,"RASP. KDG  PU SERIE MINI ISO  6,00 X 11,20 X 3,60","3,388 "
EL-0082,"RASP. KDG  PU SERIE MINI ISO  8,00 X 14,20 X 3,60","3,388 "
EL-1016,"RASP. KDG PU SERIE MINI ISO  10,00 X 16,20 X 4,20","4,233 "
EM-0609,"RASP. RP-25 SERIE COMPACTA  6,00 X 9,00 X 2,70","3,388 "
EM-0609-P5010,"6 X 9 X 2,7 ",RASPADOR SERIE COMPACTO,"3,388 "
EM-0811,"RASP. RP-25 SERIE COMPACTA  8,00 X 11,50 X 3,00","3,388 "
EM-0811-P5010,"8 X 11,5 X 3 ",RASPADOR SERIE COMPACTO,"3,388 "
EM-1014,"RASP. RP-25 SERIE COMPACTA  10,00 X 14,00 X 3,40","3,388 "
EM-1014-85010,"RASP. RP-25 SERIE COMPACTA  10,00 X 14,00 X 3,40","3,388 "
EM-1214,"RASP. RP-25 SERIE COMPACTA  12,00 X 16,50 X 3,70","3,815 "
EM-1214-P5010,"RASP. RP-25 SERIE COMPACTA  12,00 X 16,50 X 3,70","3,815 "
EM-1620,"RASPADOR SERIE COMPACTO  16 X 20,5 X 3,7","3,815 "
EM-1620-P5010,"RASPADOR SERIE COMPACTO  16 X 20,5 X 3,7","3,815 "
EM-2025,"RASP. RP-25  S. COMPACTA  20,00 X 25,00 X 4,15","4,233 "
EM-2025-P5010,"RASP. RP-25  S. COMPACTA  20,00 X 25,00 X 4,15","4,233 "
EM-2530,"RASP. RP-25 SERIE COMPACTA  25,00 X 30,00 X 4,15","4,489 "
EM-2530-P5010,"RASP. RP-25 SERIE COMPACTA  25,00 X 30,00 X 4,15","4,489 "
EU-1222,"GAXETA  AG25  PU  12,00 X 22,00 X 10,70","6,773 "
EU-1626,"GAXETA  AG25  PU  16,00 X 26,00 X 10,70","7,626 "
EU-2029,"GAXETA PNEUM.  20 X 30 X 10,7","8,473 "
EU-2535,"GAXETA  AG25  25,00 X 35,00 X 11,20","9,404 "
EU-3040,"GAXETA  AG25  PU  30,00 X 40,00 X 11,20","13,048 "
EU-32,GUARNICAO COMPOSTA 32 X 43 X 11,"16,944 "
EU-3242,"GAXETA  AG25  PU 32,00 X 42,00 X 11,20","16,944 "
EU-4050,"GAXETA  AG25  PU  40,00 X 50,00 X 11,20","19,487 "
K032-461,REPARO CIL. ISO 32  WERK-SCHOTT,"30,625 5.20"
K040-461,REPARO CIL. ISO 40 WERK-SCHOTT,"36,066 5.20"
K050-461,REPARO CIL. ISO 50 WERK- SCHOTT,"40,463 5.20"
K063-461,REPARO CIL. ISO 63 WERK-SCHOTT,"50,192 5.20"
K080-461,REPARO CIL. ISO 80 WERK-SCHOTT,"63,128 5.20"
K100-461,REPARO CIL. ISO 100 WERK-SCHOTT,"68,630 5.20"
P1E-6KRO,REPARO CIL. ISO 32 MM,"31,517 5.20"
P1E-6LRO,REPARO CIL. ISO  40MM,"30,328 5.20"
P1E-6MRM,REPARO CIL. ISO  50MM,"34,522 5.20"
P1E-6NRM,REPARO CIL. ISO  63MM,"43,520 5.20"
P1E-6PRM,REPARO CIL. ISO  80MM,"57,185 5.20"
P1E-6QRM,REPARO CIL. ISO  100MM,"60,102 5.20"
Linha: PNEUMÁTICA,
Código,UN,Descrição,Preço Unitário R$% IPI
P1E-K125481,REPARO CIL. ISO 125 MM,"157,822 5.20"
4A,"REPARO PNEUM. CIL. 4"" ANTIGO","99,350 5.20"
PP-1622,"GUARN. AMORT. RP-08  PU  16,00 X 22,00 X 5,20","3,388 "
PP-2028,"GUARN. AMORT. RP-08  PU  20,00 X 28,00 X 7,00","4,065 "
PP-2533,"GUARN.  AMORT. RP-08  PU  25,00 X 33,00 X 7,00","4,741 "
PP-3040,"GUARN. AMORT. RP-08 PU 30,00 X 40,00 X 6,2/7,80","7,626 "
PP-3646,"GUARN. AMORT. RP-08  PU  36,00 X 46,00 X 7,80","6,773 "
PP-4050,"GUARN. AMORT. RP-08  PU  40,00 X 50,00 X 7,00","8,134 "
PP-5060,"GUARN. AMORT. RP-08  PU  50,00 X 60,00 X 7,00","11,858 "
PZ-1207,"GUARN. EMBOLO TIPO Z BORR.  7,00 X 12,00 X 2,50","2,750 5.20"
PZ-1605,"GUARN. EMBOLO TIPO Z  BORR.  9,00 X 16,00 X 2,50","2,750 5.20"
PZ-2013"GUARN. EMBOLO TIPO Z  BORR.  13,00 X 20,00 X 2,50","2,750 5.20"
PZ-2518"GUARN. EMBOLO TIPO Z  BORR.  18,00 X 25,00 X 2,50","2,750 5.20"
PZ-3210"GUARN. EMBOLO TIPO Z  BORR.  23,00 X 32,00 X 3,00","2,750 5.20"
PZ-4031,"GUARN. EMBOLO TIPOZ BORR. 31,00 X 40,00 X 3,00","3,160 5.20"
PZ-5010"GUARN. EMBOLO TIPO Z  BORR.  41,00 X 50,00 X 3,00","3,642 5.20"
PZ-6351"GUARN. EMBOLO TIPO Z  BORR. 51,00 X 63,00 X 4,00 ","4,122 5.20"
PZ-8010"GUARN. EMBOLO TIPO Z  BORR.  68,00 X 80,00 X 4,00","4,810 5.20"
PZ-A008"GUARN. EMBOLO TIPO Z  BORR.  88,00 X 100,00 X 4,00","5,501 5.20"
Z8-1006,"GAXETA AG 3 SERIE MINI ISO 6,00 X 10,00 X 2,60","3,388 "
Z8-1207,"GAXETA AG 3  SERIE MINI ISO  7,00 X 12,00 X 2,60","3,641 "
Z8-1610,"GAXETA AG 3  SERIE MINI ISO  10,00 X 16,00 X 2,60","3,896 "
Z8-2014,"GAXETA AG 3  SERIE MINI ISO  14,00 X 20,00 X 2,60","4,152 "
Z8-2519,"GAXETA AG 3  SERIE MINI ISO  19,00 X 25,00 X 3,20","4,489 "
Z8-3224,"GAXETA AG 3  SERIE MINI ISO  24,00 X 32,00 X 3,50","5,253 "
Z8-3426,"GAXETA AG3 SERIE MINI ISO  26,00 X 34,00 X 3,50","9,318 "
Z8-4436,"GAXETA AG 3  SERIE MINI ISO  36,00 X 44,00 X 3,50","11,858 "
Z8-C505,"GAXETA PNEUM.  105 X 125 X 8,50","38,127 "
Linha: POLYMAX,
Código,UN,Descrição,Preço Unitário R$% IPI
1073PM,"RASPADOR TIPO D  52,00 X 62,00 X 4,80  POLYMAX","20,165 "
12500312-250PM,GAXETA  5/16 X 9/16 X 1/4  POLYMAX,"10,089 "
12500437-250PM,GAXETA  7/16 X 11/16 X 1/4  POLYMAX,"11,764 "
12500500-250BS,GAXETA AG 4  1/2 X 3/4 X 1/4  POLYMAX,"14,451 "
12500625-250BS,GAX. AG 4  5/8 X 7/8 X 1/4 POLYMAX,"10,620 "
12500625-250PM,GAXETA  5/8 X 7/8 X 1/4  POLYMAX,"7,792 "
12500750-250BS,GAXETA  3/4 X 1 X 1/4 POLYMAX,"16,930 "
12500750-250PM,GAXETA  3/4 X 1 X 1/4 POLYMAX,"11,663 "
12500875-250PM,GAXETA  7/8 X 1.1/8 X 1/4 POLYMAX,"11,663 "
12501000-187BS,GAXETA AG 4  1 X 1.1/4 X 3/16 POLYMAX,"11,985 "
12501000-187PM,GAXETA  1 X 1.1/4 X 3/16  POLYMAX,"10,970 "
12501000-250BS,GAXETA AG 4  1 X 1.1/4 X 1/4  POLYMAX,"10,787 "
12501000-250PM,GAXETA  1 X 1.1/4 X 1/4  POLYMAX,"11,080 "
12501125-187PM,GAXETA  1.1/8 X 1.3/8 X 3/16 POLYMAX,"11,663 "
12501125-250PM,GAXETA  1.1/8 X 1.3/8 X 1/4  POLYMAX,"13,869 "
12501250-187BS,GAX. AG 4  1.1/4 X 1.1/2 X 3/16  POLYMAX,"14,519 "
12501250-250BS,GAX. AG 4  1.1/4 X 1.1/2 X 1/4  POLYMAX,"15,960 "
12501250-250PM,GAXETA  1.1/4 X 1.1/2 X 1/4  POLYMAX,"13,999 "
12501375-250BS,GAX.  AG 4  1.3/8 X 1.5/8 X 1/4  POLYMAX,"19,682 "
12501500-250PM,GAXETA  1.1/2 X 1.3/4 X 1/4  POLYMAX,"17,384 "
12501750-185PM,POLYMAX ,GAXETA  1.3/4 X 2 X 3/16,"20,594 "
1319PM,"GAXETA  AG 2  38,00 X 56,00 X 12,50  POLYMAX","38,497 "
1320PM,"GAXETA  AG 2  47,00 X 72,00 X 15,50  POLYMAX","76,978 "
1321PM,"GAXETA  AG 4  63,50 X 76,20 X 10,00  POLYMAX","37,895 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
1323PM,"GAXETA  AG 4  38,00 X 48,00 X 7,00  POLYMAX ""16,567 "
1324PM,"GAXETA  AG 4  50,80 X 63,50 X 10,00  POLYMAX ""31,343 "
1325PM,"GAXETA  AG 4  57,15 X 69,85 X 10,00  POLYMAX ""34,616 "
15601000-312BS,GAXETA AG 4  1 X 1.5/16 X 5/16  POLYMAX "13,109 "
1792PM,"GAXETA  AG 1  55,00 X 70,00 X 9,20  POLYMAX ""42,838 "
18700625PM,GAXETA 5/8 X 1 X 3/16 POLYMAX "10,100 "
18701000-312BS,GAX. AG 4  1 X 1.3/8 X 5/16  POLYMAX "9,824 "
18701000-312PM,GAXETA  1 X 1.3/8 X 5/16  POLYMAX "12,609 "
18701000PM,GAXETA  1 X 1.3/8 X 3/16POLYMAX "13,613 "
18701125PM,GAXETA 1 1/8 X 1 1/2 X 3/16 POLYMAX "11,985 "
18701187-312PM,GAXETA  1.3/16 X 1.9/16 X 5/16  POLYMAX "13,879 "
18701250-312BS,GAX. AG 4  1.1/4 X 1.5/8 X 5/16  POLYMAX "16,829 "
18701250-312PM,GAXETA1.1/4 X 1.5/8 X 5/16 POLYMAX "15,165 "
18701250-375PM,GAXETA  1.1/4 X 1.5/8 X 3/8  POLYMAX "16,429 "
18701250PM,GAXETA1.1/4 X 1.5/8 X 3/16 POLYMAX "13,990 "
18701375-312PM,GAXETA  1.3/8 X 1.3/4 X 5/16  POLYMAX "15,859 "
18701375PM,GAXETA  1 3/8 X 1 3/4 X 3/16 POLYMAX "15,874 "
18701500-312PM,GAXETA  1.1/2 X 1.7/8 X 5/16 POLYMAX "17,916 "
18701500-375BS,GAX. AG 4  1.1/2 X 1.7/8 X 3/8  POLYMAX "20,221 "
18701500-375PM,GAXETA  1.1/2 X 1.7/8 X 3/8  POLYMAX "19,823 "
18701500PM,GAXETA  1.1/2 X 1.7/8 X 3/16  POLYMAX "17,143 "
18701625-312PM,GAXETA  1.5/8 X 2 X 5/16  POLYMAX "23,579 "
18701625-375BS,GAX. AG 4  1.5/8 X 2 X 3/8  POLYMAX "21,950 "
18701625-375PM,GAXETA  1.5/8 X 2 X 3/8 POLYMAX "21,464 "
18701625PM,GAXETA  1.5/8 X 2 X 3/16  POLYMAX "18,412 "
18701750-250BS,GAX. AG 4  1.3/4 X 2.1/8 X 1/4  POLYMAX "20,999 "
18701750-312PM,GAXETA  1.3/4 X 2.1/8 X 5/16 POLYMAX "19,372 "
18701750-375BS,GAX. AG 4  1.3/4 X 2.1/8 X 3/8  POLYMAX "29,172 "
18701750-375PM,GAXETA  1.3/4 X 2.1/8 X 3/8 POLYMAX "21,335 "
18701812-375PM,GAXETA  1.13/16 X 2.3/16 X 3/8  POLYMAX "23,139 "
18701875-375PM,GAXETA  1.7/8 X 2.1/4 X 3/8  POLYMAX "24,379 "
18702000-312BS,GAXETA  AG 4  2 X 2.3/8 X 5/16  POLIMAX "27,085 "
18702000-375PM,GAXETA  2 X 2.3/8 X 3/8  POLYMAX "25,777 "
18702125-375PM,GAXETA  2.1/8 X 2.1/2 X 3/8  POLYMAX "28,575 "
18702250-375PM,GAXETA  2.1/4 X 2.5/8 X 3/8  POLYMAX "29,167 "
18702375-375PM,GAXETA  2.3/8 X 2.3/4 X 3/8  POLYMAX "30,440 "
18702500-312BS,GAX. AG 4  2.1/2 X 2.7/8 X 5/16  POLYMAX "42,466 "
18702500-375PM,GAXETA  2.1/2 X 2.7/8 X 3/8  POLYMAX "31,845 "
18702625-375PM,GAXETA  2.5/8 X 3 X 3/8  POLYMAX "33,235 "
18702750-375PM,GAXETA2.3/4 X 3.1/8 X 3/8 POLYMAX "37,808 "
18702750-500BS,GAX. AG 4  2.3/4 X 3.1/8 X 1/2  POLYMAX "45,999 "
18702875-375PM,GAXETA  2.7/8 X 3.1/4 X 3/8  POLYMAX "39,202 "
18703125-375BS,GAXETA  AG 4  3.1/8 X 3.1/2 X 3/8  POLYMAX "50,230 "
18703125-375PM,GAXETA  3.1/8 X 3.1/2 X 3/8  POLYMAX "42,857 "
18703375-375PM,GAXETA  3.3/8 X 3.3/4 X 3/8  POLYMAX "45,649 "
18703625-375PM,GAXETA  3.5/8 X 4 X 3/8  POLYMAX "49,647 "
18703875-375PM,GAXETA  3.7/8 X 4.1/4 X 3/8  POLYMAX "51,681 "
18704125-375PM,GAXETA  4.1/8 X 4.1/2 X 3/8  POLYMAX "66,528 "
18704375-375PM,GAXETA  4.3/8 X 4.3/4 X 3/8  POLYMAX "63,002 "
1942PM,"GAXETA  AG 4 60,00 X 75,00 X 10,00  POLYMAX ""37,450 "
1967PM,"GAXETA  AG 4  56,00 X 71,00 X 10,00  POLYMAX ""52,490 "
1981PM,"GAXETA  AG 4  63,00 X 79,00 X 10,00  POLYMAX ""56,957 "
25001000-375BS,GAX. AG 4  1 X 1.1/2 X 3/8  POLYMAX "10,605 "
25001250-375PM,GAXETA  1.1/4 X 1.3/4 X 3/8 POLYMAX "18,813 "
25001375-375PM,GAXETA  1.3/8 X 1.7/8 X 3/8 POLYMAX "19,247 "
25001500-375BS,GAX. AG 4  1.1/2 X 2 X 3/8  POLYMAX "21,950 "
25001500-375PM,GAXETA  1.1/2 X 2 X 3/8  POLYMAX "21,122 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
25001500PM,GAXETA  1.1/2 X 2 X 1/4  POLYMAX "17,040 "
25001625-375PM,GAXETA  1.5/8 X 2.1/8 X 3/8 POLYMAX "22,508 "
25001750-250PM,GAXETA  1.3/4 X 2.1/4 X 1/4 POLYMAX "20,755 "
25001750-375BS,GAX. AG 4  1.3/4 X 2.1/4 X 3/8  POLYMAX "26,182 "
25001750-375PM,GAXETA  1.3/4 X 2.1/4 X 3/8 POLYMAX "21,344 "
25001875-375BS,GAXETA  AG 4  1.7/8 X 2.3/8 X 3/8POLYMAX "29,952 "
25001875-375PM,GAXETA 1 7/8 X 2 3/8 X 3/8 POLYMAX "27,444 "
25002000-312BS,GAX. AG 4  2 X 2.1/2 X 5/16  POLYMAX "27,432 "
25002000-375BS,GAX. AG 4  2 X 2.1/2 X 3/8  POLYMAX "31,343 "
25002000-375PM,GAXETA2 X 2.1/2 X  3/8 POLYMAX "26,830 "
25002000PM,GAXETA  2 X 2.1/2 X 1/4  POLYMAX "23,444 "
25002125-312BS,GAX. AG 4  2.1/8 X 2.5/8 X 5/16  POLYMAX "36,386 "
25002125-375PM,GAXETA  2.1/8 X 2.5/8 X 3/8  POLYMAX "28,577 "
25002250-312BS,GAX. AG 4  2.1/4 X 2.3/4 X 5/16  POLYMAX "48,438 "
25002250-375BS,GAX. AG 4  2.1/4 X 2.3/4 X 3/8  POLYMAX "34,616 "
